YEAR,LocationDesc,TopicDesc,MeasureDesc,Response,Sample_Size,Gender,Race,Age,Education
2017,Oregon,Cigarette Use (Adults),Smoking Frequency,Every Day,721,Overall,All Races,All Ages,All Grades
2017,Oregon,Cigarette Use (Adults),Smoking Frequency,Every Day,372,Female,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,153,Overall,All Races,All Ages,All Grades
2017,Oregon,E-Cigarette Use (Adults),User Status,Current,2238,Male,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,153,Overall,All Races,All Ages,All Grades
2017,Oregon,E-Cigarette Use (Adults),Frequency of Use,Some Days,169,Overall,All Races,All Ages,All Grades
2017,Oregon,Cigarette Use (Adults),Smoking Status,Current,2874,Female,All Races,All Ages,All Grades
2017,Oregon,E-Cigarette Use (Adults),Frequency of Use,Some Days,92,Male,All Races,All Ages,All Grades
2017,Oregon,E-Cigarette Use (Adults),User Status,Current,2864,Female,All Races,All Ages,All Grades
2017,Oregon,E-Cigarette Use (Adults),Frequency of Use,Every Day,92,Male,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,139,Male,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),User Status,Current,2258,Male,All Races,All Ages,All Grades
2017,Oregon,Cigarette Use (Adults),Smoking Frequency,Some Days,349,Male,All Races,All Ages,All Grades
2017,Oregon,E-Cigarette Use (Adults),Frequency of Use,Every Day,169,Overall,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,139,Male,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),User Status,Current,2891,Female,All Races,All Ages,All Grades
2017,Oregon,Cigarette Use (Adults),Smoking Status,Current,5127,Overall,All Races,All Ages,All Grades
2017,Oregon,Cigarette Use (Adults),Smoking Frequency,Some Days,372,Female,All Races,All Ages,All Grades
2017,Oregon,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Oregon,Cigarette Use (Adults),Smoking Frequency,Every Day,349,Male,All Races,All Ages,All Grades
2017,Oregon,Cigarette Use (Adults),Smoking Frequency,Some Days,721,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),User Status,Current,3409,Female,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Frequency,Some Days,543,Male,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),User Status,Current,3383,Female,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),Frequency of Use,Some Days,114,Female,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),User Status,Current,6360,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),Frequency of Use,Every Day,114,Female,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Status,Current,6353,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Frequency,Every Day,1109,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Frequency,Some Days,1109,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),User Status,Current,6312,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Status,Current,3401,Female,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Status,Current,2950,Male,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,198,Male,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),Frequency of Use,Every Day,126,Male,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,198,Male,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),User Status,Current,2927,Male,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),Frequency of Use,Every Day,240,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Frequency,Every Day,543,Male,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Frequency,Every Day,566,Female,All Races,All Ages,All Grades
2017,Pennsylvania,Cigarette Use (Adults),Smoking Frequency,Some Days,566,Female,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),Frequency of Use,Some Days,240,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,220,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,E-Cigarette Use (Adults),Frequency of Use,Some Days,126,Male,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,220,Overall,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),User Status,Current,2949,Male,All Races,All Ages,All Grades
2017,Pennsylvania,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),User Status,Current,4455,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Frequency,Every Day,242,Male,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Male,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),Frequency of Use,Every Day,,Male,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),Frequency of Use,Some Days,,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),Frequency of Use,Every Day,,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Frequency,Every Day,410,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Status,Current,4448,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),User Status,Current,1698,Male,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Frequency,Some Days,410,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Frequency,Some Days,168,Female,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Frequency,Every Day,168,Female,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Status,Current,2752,Female,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),User Status,Current,2756,Female,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),User Status,Current,4455,Overall,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Status,Current,1695,Male,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),User Status,Current,2756,Female,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),Frequency of Use,Some Days,,Male,All Races,All Ages,All Grades
2017,Puerto Rico,E-Cigarette Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),User Status,Current,1698,Male,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Male,All Races,All Ages,All Grades
2017,Puerto Rico,Cigarette Use (Adults),Smoking Frequency,Some Days,242,Male,All Races,All Ages,All Grades
2017,Puerto Rico,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Male,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Frequency,Some Days,306,Male,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),User Status,Current,5415,Overall,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,63,Overall,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),User Status,Current,5348,Overall,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),User Status,Current,3058,Female,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Frequency,Some Days,680,Overall,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,63,Overall,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Frequency,Some Days,374,Female,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Frequency,Every Day,306,Male,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),User Status,Current,2280,Male,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),Frequency of Use,Every Day,86,Male,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),Frequency of Use,Every Day,180,Overall,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),Frequency of Use,Some Days,94,Female,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Status,Current,3083,Female,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Status,Current,5387,Overall,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Status,Current,2294,Male,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Frequency,Every Day,680,Overall,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),Frequency of Use,Some Days,180,Overall,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),User Status,Current,2307,Male,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),Frequency of Use,Some Days,86,Male,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),User Status,Current,3098,Female,All Races,All Ages,All Grades
2017,Rhode Island,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Male,All Races,All Ages,All Grades
2017,Rhode Island,E-Cigarette Use (Adults),Frequency of Use,Every Day,94,Female,All Races,All Ages,All Grades
2017,Rhode Island,Cigarette Use (Adults),Smoking Frequency,Every Day,374,Female,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,236,Male,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Status,Current,10896,Overall,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,304,Overall,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,68,Female,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Frequency,Every Day,796,Male,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,68,Female,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),User Status,Current,10949,Overall,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,236,Male,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,304,Overall,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),Frequency of Use,Every Day,155,Female,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Status,Current,6408,Female,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),Frequency of Use,Every Day,290,Overall,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Frequency,Some Days,1618,Overall,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Status,Current,4479,Male,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),User Status,Current,6441,Female,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),Frequency of Use,Every Day,135,Male,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Frequency,Some Days,822,Female,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),Frequency of Use,Some Days,290,Overall,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),User Status,Current,6372,Female,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),Frequency of Use,Some Days,155,Female,All Races,All Ages,All Grades
2017,South Carolina,Smokeless Tobacco Use (Adults),User Status,Current,4500,Male,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),User Status,Current,10838,Overall,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),User Status,Current,4459,Male,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Frequency,Every Day,822,Female,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Frequency,Some Days,796,Male,All Races,All Ages,All Grades
2017,South Carolina,Cigarette Use (Adults),Smoking Frequency,Every Day,1618,Overall,All Races,All Ages,All Grades
2017,South Carolina,E-Cigarette Use (Adults),Frequency of Use,Some Days,135,Male,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Frequency,Some Days,560,Male,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),User Status,Current,3864,Female,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Status,Current,2973,Male,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),User Status,Current,6835,Overall,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),User Status,Current,2971,Male,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Status,Current,6837,Overall,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,351,Overall,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),Frequency of Use,Some Days,63,Male,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),Frequency of Use,Every Day,130,Overall,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Frequency,Every Day,1216,Overall,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),User Status,Current,2981,Male,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,304,Male,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),User Status,Current,3882,Female,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Frequency,Some Days,656,Female,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Frequency,Every Day,560,Male,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Status,Current,3864,Female,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),Frequency of Use,Some Days,130,Overall,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Frequency,Every Day,656,Female,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,304,Male,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),User Status,Current,6863,Overall,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),Frequency of Use,Every Day,67,Female,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),Frequency of Use,Every Day,63,Male,All Races,All Ages,All Grades
2017,South Dakota,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,351,Overall,All Races,All Ages,All Grades
2017,South Dakota,Cigarette Use (Adults),Smoking Frequency,Some Days,1216,Overall,All Races,All Ages,All Grades
2017,South Dakota,E-Cigarette Use (Adults),Frequency of Use,Some Days,67,Female,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),User Status,Current,5503,Overall,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),Frequency of Use,Some Days,109,Male,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Frequency,Some Days,648,Female,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Frequency,Some Days,525,Male,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),Frequency of Use,Every Day,109,Male,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,269,Male,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Status,Current,3144,Female,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),Frequency of Use,Some Days,252,Overall,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),Frequency of Use,Every Day,252,Overall,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,313,Overall,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Frequency,Every Day,1173,Overall,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),Frequency of Use,Every Day,143,Female,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Status,Current,5567,Overall,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Frequency,Some Days,1173,Overall,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Status,Current,2422,Male,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),User Status,Current,3108,Female,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,269,Male,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),User Status,Current,5579,Overall,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Frequency,Every Day,525,Male,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),User Status,Current,3157,Female,All Races,All Ages,All Grades
2017,Tennessee,Cigarette Use (Adults),Smoking Frequency,Every Day,648,Female,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),User Status,Current,2421,Male,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),Frequency of Use,Some Days,143,Female,All Races,All Ages,All Grades
2017,Tennessee,E-Cigarette Use (Adults),User Status,Current,2394,Male,All Races,All Ages,All Grades
2017,Tennessee,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,313,Overall,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Frequency,Some Days,695,Male,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,336,Male,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),Frequency of Use,Some Days,170,Female,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),Frequency of Use,Some Days,174,Male,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,425,Overall,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,89,Female,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Frequency,Every Day,1495,Overall,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Frequency,Every Day,800,Female,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Frequency,Some Days,800,Female,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,336,Male,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),User Status,Current,11594,Overall,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),Frequency of Use,Some Days,344,Overall,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),User Status,Current,4812,Male,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),User Status,Current,4761,Male,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Frequency,Every Day,695,Male,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,425,Overall,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),Frequency of Use,Every Day,344,Overall,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),Frequency of Use,Every Day,174,Male,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Status,Current,4794,Male,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),User Status,Current,6896,Female,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Status,Current,11697,Overall,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),User Status,Current,6820,Female,All Races,All Ages,All Grades
2017,Texas,E-Cigarette Use (Adults),Frequency of Use,Every Day,170,Female,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),User Status,Current,11721,Overall,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Frequency,Some Days,1495,Overall,All Races,All Ages,All Grades
2017,Texas,Cigarette Use (Adults),Smoking Status,Current,6889,Female,All Races,All Ages,All Grades
2017,Texas,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,89,Female,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,228,Male,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Frequency,Every Day,466,Male,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),User Status,Current,4775,Male,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,228,Male,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Status,Current,5208,Female,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),User Status,Current,9972,Overall,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),Frequency of Use,Some Days,233,Male,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),Frequency of Use,Every Day,376,Overall,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),User Status,Current,5230,Female,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),Frequency of Use,Some Days,376,Overall,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Frequency,Some Days,348,Female,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Frequency,Every Day,814,Overall,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,269,Overall,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Status,Current,4751,Male,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,269,Overall,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Status,Current,9971,Overall,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),Frequency of Use,Every Day,143,Female,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Frequency,Some Days,814,Overall,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),User Status,Current,4756,Male,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),Frequency of Use,Every Day,233,Male,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),User Status,Current,10018,Overall,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Frequency,Every Day,348,Female,All Races,All Ages,All Grades
2017,Utah,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Utah,Cigarette Use (Adults),Smoking Frequency,Some Days,466,Male,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),User Status,Current,5203,Female,All Races,All Ages,All Grades
2017,Utah,E-Cigarette Use (Adults),Frequency of Use,Some Days,143,Female,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,104,Male,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),Frequency of Use,Some Days,61,Female,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,127,Overall,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Frequency,Some Days,838,Overall,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),Frequency of Use,Every Day,56,Male,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Status,Current,3405,Female,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),User Status,Current,2813,Male,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),Frequency of Use,Some Days,,Female,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),Frequency of Use,Some Days,56,Male,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Status,Current,6218,Overall,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Frequency,Some Days,438,Female,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Status,Current,2804,Male,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Frequency,Every Day,838,Overall,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Frequency,Some Days,400,Male,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),Frequency of Use,Every Day,,Female,All Races,All Ages,All Grades
2017,Vermont,E-Cigarette Use (Adults),Frequency of Use,Every Day,61,Female,All Races,All Ages,All Grades
2017,Vermont,Smokeless Tobacco Use (Adults),User Status,Current,6258,Overall,All Races,All Ages,All Grades
2017,Vermont,Cigarette Use (Adults),Smoking Frequency,Every Day,400,Male,All Races,All Ages,All Grades
